Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1463087287,35003MG,NY,COM,10/22/2014 12:00:00 AM,46,DELV,FRUEH,P,21790,33990,12510,20200930,,0,401,942819,0401,0000,1247P,,NY,F,755,GREENWICH ST,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2001,-,0,,,,,
1452078956,HSF7000,NY,PAS,10/31/2014 12:00:00 AM,17,SDN,HYUND,X,36510,10410,24690,20210802,32,32,976,100832,0976,0000,0905A,,NY,F,16,WEST 137 ST,,0,408,C4,,YYYYYBB,0700A,0700P,WHITE,0,2009,-,0,,,,,
1433939680,HZP3548,NY,PAS,11/30/2014 12:00:00 AM,90,SUBN,FORD,P,56330,40030,25330,20200507,83,83,83,964024,0083,0000,0230A,,K,F,120,LINDEN ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLUE,0,2017,-,0,,,,,
1464821987,94300ME,NY,COM,12/17/2014 12:00:00 AM,18,DELV,HIN,P,18130,10410,25390,20201130,18,18,401,960203,0401,0000,0734A,,NY,F,3,E 57 STREET,,0,408,I4,,YYYYYBB,0700A,1000A,WH,0,2013,-,0,,,,,
1462923859,HUY9048,NY,PAS,12/26/2014 12:00:00 AM,21,SUBN,FORD,S,26230,36880,75430,20191215,67,67,0,979630,KN17,0000,0745A,,K,F,4609,CHURCH AVE,,0,408,D1,,YYYYYYB,0730A,0800A,WHITE,0,2003,-,0,,,,,
1458756580,95412MD,NY,COM,12/30/2014 12:00:00 AM,14,VAN,FRUEH,P,14010,24390,16135,0,5,5,110,366447,T110,0000,0417P,,NY,F,269,CANAL ST,,0,408,E2,,BBBBBBB,0400P,0700P,BROWN,0,2014,-,0,,,,,
1454576285,HSH1075,NY,PAS,06/24/2015 12:00:00 AM,21,SDN,HONDA,S,40930,35110,39430,20210422,71,71,0,534115,KN09,0000,0841A,,K,F,450,FLATBUSH AVE,,0,408,D1,,YBBYBBB,0830A,1000A,GREY,0,2006,-,0,,,,,
1460205935,HDC6124,NY,PAS,06/29/2015 12:00:00 AM,24,SUBN,TOYOT,X,35190,60830,0,20191222,100,100,835,401,0835,0000,1012A,,Q,,,BEACH 193RD ST,ROCKAWAY PT BLVD,0,408,D5,,BBBBBBB,ALL,ALL,BLK,0,2016,-,0,,,,,
1451524146,VWB3491,VA,PAS,06/29/2015 12:00:00 AM,14,SDN,KIA,P,90880,76330,70165,0,60,60,60,958460,0060,0000,0351P,,K,F,2857,W 8 ST,,0,408,D,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
1458930865,85998MD,NY,COM,07/03/2015 12:00:00 AM,51,VAN,FRUEH,P,0,0,0,0,,0,401,961554,0401,0000,0510P,,NY,,,S/S E 60 ST,W/O 3 AVE,0,408,F4,,BBBBBBB,ALL,ALL,BR,0,2015,-,0,,,,,
1458462675,FPY5706,NY,PAS,07/22/2015 12:00:00 AM,21,SDN,NISSA,P,48430,42730,13430,20190731,75,75,110,350318,T110,0000,1001A,,K,F,282,HEMLOCK ST,,0,408,D1,,YBBYBBB,0900A,1030A,,0,0,-,0,,,,,
1459240900,T791830C,NY,999,07/29/2015 12:00:00 AM,31,SDN,ME/BE,P,34730,13610,10810,20200831,,0,401,934297,0401,0000,1135A,,NY,F,219,W 48 ST,,0,408,C,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1461074228,AP114G,NJ,PAS,08/02/2015 12:00:00 AM,9,DELV,INTER,P,0,0,0,0,,0,401,933831,0401,0000,1005A,,NY,,,E/B E 59TH ST,5TH AVE,0,408,E1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1461740514,HYT5425,NY,PAS,08/23/2015 12:00:00 AM,21,P-U,GMC,S,5580,76230,9980,20200605,68,68,0,914351,KS10,0000,0815A,,K,F,6750,5TH AVENUE,,0,408,D1,,YYYYYYB,0800A,0830A,BL,0,2018,-,0,,,,,
1459992106,HPZ3910,NY,PAS,09/06/2015 12:00:00 AM,21,SDN,INFIN,S,19340,11510,15790,20210529,102,102,0,588352,QW09,0000,0808A,,Q,O,74-19,101 AVE,,0,408,D1,,YYYYYYB,0800A,0830A,BLA,0,2006,-,0,,,,,
1456693189,52980MD,NY,COM,10/15/2015 12:00:00 AM,46,VAN,FRUEH,P,10110,19130,19150,0,23,23,23,960833,0023,0000,0415P,,NY,F,2112,2 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BROWN,0,2014,-,0,,,,,
1458764655,JDM1968,NY,PAS,11/15/2015 12:00:00 AM,74,SUBN,BMW,P,58030,82930,73190,20201125,81,81,110,362227,T110,0000,0750A,,K,O,482,MACON ST,,0,408,D1,,BBBBBBB,ALL,ALL,BK,0,2019,-,0,,,,,
1464552939,67968PC,NY,COM,12/31/2015 12:00:00 AM,46,DELV,KW,P,10910,34550,34570,20200131,,0,401,927131,0401,0000,0315P,,,O,532,9TH AVENUE,,0,408,F1,,BBBBBBB,ALL,ALL,W,0,0,-,0,,,,,
1464653252,HWV6924,OH,PAS,01/05/2016 12:00:00 AM,19,SDN,SUBAR,P,14510,35250,35270,0,18,18,401,925268,0401,0000,0354P,,NY,O,150,C P W,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1465539803,HZT4191,NY,PAS,01/20/2016 12:00:00 AM,67,CONV,JAGUA,P,0,0,0,20200508,45,45,45,938501,0045,0000,1126P,,BX,F,,S/E/C/O ROBERTS AVE,EDISON AVE,0,408,E2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1457716501,JGZ1406,NY,PAS,02/25/2016 12:00:00 AM,20,SUBN,JEEP,P,32320,70620,0,20210424,46,46,46,944610,0046,0000,1023P,,BX,,,FEATHERBED LN,UNIVERSITY AVE,0,408,D,,BBBBBBB,ALL,ALL,GY,0,2015,-,0,,,,,
1477957935,FYT9472,NY,PAS,05/22/2016 12:00:00 AM,21,SUBN,TOYOT,S,14830,35680,67530,0,61,61,0,538762,KS15,0000,0905A,,K,O,1916,AVE Y,,0,408,D1,,BBBBYBB,0830A,1000A,SILVE,0,0,-,0,,,,,
1455315990,FDD4855,NY,PAS,06/09/2016 12:00:00 AM,20,SUBN,ACURA,K,13235,0,0,20200804,110,110,3,160684,0003,0000,0434P,,Q,O,,FMCP,PITCH N PUTT,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0,2017,-,0,,,,,
1459245106,69431PC,NY,999,06/19/2016 12:00:00 AM,9,DELV,MCB,P,0,0,0,20190930,14,14,401,962164,0401,0000,1115A,,,O,,E/B W 40 STREET,I/O 8TH AVE,0,408,E1,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
1459378910,83450MH,NY,COM,06/21/2016 12:00:00 AM,41,VAN,FRUEH,P,18130,10410,25390,0,18,18,401,956835,0401,0000,0642P,,NY,F,1,E 57TH ST,,0,408,C,,YYYYYBB,0400P,0700P,BROWN,0,2016,-,0,,,,,
1451522642,JDF8447,NY,PAS,06/23/2016 12:00:00 AM,14,SUBN,HONDA,P,67730,64230,67830,20210109,60,60,60,961102,0060,0000,0312P,,K,F,2940,OCEAN PKWY,,0,408,C,,BBBBBBB,ALL,ALL,WHT,0,2013,-,0,,,,,
1458927167,T692502C,NY,OMT,06/28/2016 12:00:00 AM,14,SUBN,WT,P,0,0,0,20191130,,0,401,933397,0401,0000,1507,,NY,F,22,E 41 ST,,0,408,K2,,BBBBBBB,ALL,ALL,BK,0,2018,-,0,,,,,
1457938133,HGK6702,NY,PAS,07/08/2016 12:00:00 AM,20,SUBN,CHEVR,P,91180,60330,83630,20200510,60,60,60,962093,0060,0000,0738P,,K,F,2911,W 15TH STREET,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,2019,-,0,,,,,
1458919171,AP47603,CT,PAS,07/17/2016 12:00:00 AM,9,SUBN,CADIL,P,0,0,0,20200604,14,14,401,962164,0401,0000,1035A,,NY,O,,W/B W 23 STREET,I/O 7TH AVE,0,408,E1,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1457938273,JAF4068,NY,PAS,07/18/2016 12:00:00 AM,46,SDN,HYUND,P,90880,76330,70165,20201125,60,60,60,962083,0060,0000,0855P,,K,F,2847,W 8TH STREET,,0,408,C,,BBBBBBB,ALL,ALL,BK,0,2019,-,0,,,,,
1457938261,HSE3000,NY,PAS,07/18/2016 12:00:00 AM,14,SUBN,,P,90880,76330,70165,20210516,60,60,60,962093,0060,0000,0851P,,K,O,2857,W 8TH STREET,,0,408,C,,BBBBBBB,ALL,ALL,SILVE,0,2007,-,0,,,,,
1458916832,56753MD,NY,COM,07/22/2016 12:00:00 AM,47,,MITSU,P,10810,34550,34570,20200531,14,14,401,962164,0401,0000,1248P,,NY,F,606,8TH AVE,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2018,-,0,,,,,
1459386280,61997MH,NY,COM,07/30/2016 12:00:00 AM,9,DELV,FRUEH,P,0,0,0,20200430,14,14,401,962164,0401,0000,0810A,,NY,,,E/B W 40 STREET,I/O 8TH AVE,0,408,B,,BBBBBBB,ALL,ALL,WHITE,0,2008,-,0,,,,,
1461086814,2341907,IN,PAS,08/01/2016 12:00:00 AM,45,DELV,FRUEH,P,10610,34330,34350,0,14,14,401,962164,0401,0000,0105A,,NY,F,333,7TH AVE,,0,408,C3,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1460370510,HZH6847,NY,PAS,08/05/2016 12:00:00 AM,21,SUBN,TOYOT,S,36830,74230,93830,20200501,71,71,0,538338,KN09,0000,1234P,,K,F,166,E 45TH STREET,,0,408,D1,,YBBYBBB,1200P,0130P,WH,0,2018,-,0,,,,,
1434892049,BLANKPLATE,99,999,08/05/2016 12:00:00 AM,70,SUBN,NISSA,P,53898,10050,53130,0,121,121,121,964034,0121,0000,1010A,,R,F,39,WALKER ST,,0,408,D3,,BBBBBBB,ALL,ALL,BW,0,2014,-,0,,,,,
1461298258,OYB3722,NJ,PAS,08/07/2016 12:00:00 AM,79,BUS,THOM,P,34610,10810,10910,0,14,14,406,907102,0406,0000,1147A,1120A,,F,325,W 42 ST,,0,408,99,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1461044388,96649MJ,NY,COM,08/07/2016 12:00:00 AM,14,VAN,ME/BE,P,24890,17590,17610,0,13,13,401,961432,0401,0000,1028A,,NY,F,166,LEXINGTON AVE,,0,408,L2,,YYYYYBB,0700A,0100P,WHT,0,0,-,0,,,,,
1460260685,1D86H,NY,OMT,08/10/2016 12:00:00 AM,21,TAXI,TOYOT,S,0,13490,0,20200228,108,108,0,834123,QW02,0000,0802A,,Q,F,,QUEENS BVLD,64 ST,0,408,D1,,BBBBBYB,0700A,1000A,YELLO,0,2016,-,0,,,,,
1446994314,T742373C,NY,OMT,08/16/2016 12:00:00 AM,54,SDN,TOYOT,K,11115,409,0,20200731,6,6,1,168670,0001,0000,1118A,,NY,F,353,WEST ST,HUDSON RIVER PK,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,2017,-,0,,,,,
1461112000,1158MK,NY,COM,08/27/2016 12:00:00 AM,20,REG,HIN,P,34510,13610,10610,20200430,14,14,401,0,0401,0000,0812A,,NY,F,128,W 37 ST,,0,408,C,,BBBBBBB,ALL,ALL,WH,0,2010,-,0,,,,,
1461470432,X13KFN,NJ,PAS,08/28/2016 12:00:00 AM,21,SUBN,JEEP,S,54100,85930,81230,0,83,83,0,548261,BK04,0000,0810A,,K,F,232,KNICKERBOCKER AV,,0,408,D1,,YYYYYYB,0800A,0830A,GRY,0,0,-,0,,,,,
1461869201,KWXQ22,FL,PAS,09/03/2016 12:00:00 AM,21,SDN,BMW,S,0,0,0,0,49,49,0,571185,BX11,0000,0941A,,BX,,,W/S PAULDING AVE,SOUTH ESPANDE,0,408,D1,,BYBBBBB,0830A,1000A,WHITE,0,0,-,0,,,,,
1460986799,JN7072,NC,PAS,09/13/2016 12:00:00 AM,9,VAN,TOYOT,P,0,0,0,20200731,14,14,401,962164,0401,0000,1000A,,NY,,,W/B W 31 STREET,I/O 7TH AVE,0,408,C3,,BBBBBBB,ALL,ALL,WHT,0,2004,-,0,,,,,
1461014608,77726JW,NY,COM,09/17/2016 12:00:00 AM,45,,,P,10880,90930,90880,0,,0,401,960000,0401,0000,0839A,,K,O,2781,86TH ST,,0,408,E1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1460985746,2703210,IN,PAS,09/17/2016 12:00:00 AM,19,TRAC,FRUEH,P,0,0,0,0,14,14,401,961759,0401,0000,0724A,,NY,,,N/S W 35 ST,E/O 6TH AVE,0,408,C3,,YYYYYBB,0700A,0900A,WH,0,0,-,0,,,,,
1461167115,EGJ4334,NY,PAS,09/20/2016 12:00:00 AM,9,P-U,TOYOT,P,0,0,0,20191113,,0,401,954190,0401,0000,0415P,,NY,,,E/B E 54 ST,5 AVE,0,408,E5,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1451513422,HSV6506,NY,PAS,09/22/2016 12:00:00 AM,14,SDN,INTER,P,90880,76330,70165,20210512,60,60,60,939375,0060,0000,1036A,,K,O,2857,W 8TH ST,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,2018,-,0,,,,,
1447158763,HZH8678,PA,PAS,09/24/2016 12:00:00 AM,19,,NISSA,P,10810,36790,36810,0,32,32,32,948358,0032,0000,0450P,,NY,F,2845,8TH AVE,,0,408,E2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1462363994,FRX9447,NY,PAS,09/26/2016 12:00:00 AM,21,SDN,LEXUS,S,59430,14380,73030,20191003,62,62,0,592234,KS11,0000,0748A,,K,O,1810,MCDONALD AVE,,0,408,D1,,BBBBBBY,0730A,0800A,GRAY,0,2019,-,0,,,,,
1461188519,GYH3676,99,PAS,09/27/2016 12:00:00 AM,40,SDN,INFIN,P,0,0,0,20210519,63,63,401,946963,0401,0000,0426P,,NY,,,W/S OCEAN AVE,S/O AVE U,0,408,F1,,BBBBBBB,ALL,ALL,BK,0,2018,-,0,,,,,
1462980510,XFKB91,NJ,PAS,09/30/2016 12:00:00 AM,9,VAN,CHEVR,P,0,0,0,0,14,14,401,962164,0401,0000,0845A,,NY,O,,E/O W 40 STREET,I/O 5TH AVE,0,408,E1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1462980508,46476MA,NY,COM,09/30/2016 12:00:00 AM,9,VAN,ME/BE,P,0,0,0,20201031,14,14,401,962164,0401,0000,0841A,,NY,,,E/B W 40 STREET,I/O 8 AVE,0,408,E1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1461281325,52582PC,NY,COM,09/30/2016 12:00:00 AM,40,DELV,FRUEH,P,34930,21680,10510,20200331,,0,401,956086,0401,0000,0221A,,NY,F,81,W 58 ST,,0,408,E2,,BBBBBBB,ALL,ALL,W,0,0,-,0,,,,,
1455450376,23856MG,NY,COM,10/01/2016 12:00:00 AM,20,,CHEVR,P,34090,10910,10065,20201031,10,10,102,331220,T102,0000,1016A,,NY,O,410,W 16 ST,,0,408,D,,YYYYYBB,0800A,0600P,BK,0,0,-,0,,,,,
1448005619,FTF9851,NY,PAS,10/02/2016 12:00:00 AM,98,SUBN,TOYOT,P,18140,25150,25145,20191116,103,103,103,954646,0103,0000,0205P,,Q,F,184-04,90 AVE,,0,408,F2,,BBBBBBB,ALL,ALL,BL,0,2006,-,0,,,,,
1462936910,AP599Y,NJ,PAS,10/04/2016 12:00:00 AM,9,DELV,ISUZU,P,0,0,0,0,14,14,401,962164,0401,0000,0806A,,NY,,,E/B W 40 STREET,I/O 8TH AVE,0,408,E1,,BBBBBBB,ALL,ALL,BL,0,0,-,0,,,,,
1406736818,LCJ8866,PA,PAS,10/09/2016 12:00:00 AM,18,SUBN,NISSA,P,67030,26430,13880,0,67,67,67,950552,0067,0000,0416P,,K,F,1794,NOSTRAND AVE,,0,408,F1,,BBBBBBB,ALL,ALL,GRY,0,0,-,0,,,,,
1463509960,CANI,NY,RGL,10/10/2016 12:00:00 AM,21,SUBN,TOYOT,S,25390,19070,19090,20210127,23,23,0,612357,MN11,0000,0915A,,NY,F,1560,MADISON AVE,,0,408,D1,,YBBYBBB,0830A,1000A,WH,0,2013,-,0,,,,,
1462778859,HPZ2473,NY,PAS,10/10/2016 12:00:00 AM,21,SDN,FORD,S,9130,6580,6680,20210521,66,66,0,529560,KS12,0000,0954A,,K,F,1545,51 STREET,,0,408,D1,,BBBYBBB,0930A,1100A,BK,0,2013,-,0,,,,,
1463364180,T724474C,NY,OMT,10/17/2016 12:00:00 AM,4,SDN,HUMME,P,0,0,0,20200228,14,14,401,967104,0401,0000,0755A,,NY,,,E/B 8TH AVE,W 10 STREET,0,408,E1,,BBBBBBB,ALL,ALL,WH,0,2011,-,0,,,,,
1461779418,GNB8724,NY,PAS,10/24/2016 12:00:00 AM,21,SUBN,GMC,S,16960,65090,52090,20200507,102,102,0,588352,QW09,0000,1253P,,Q,O,125-16,83 DR,,0,408,D1,,BBBYBBB,1200P,0130P,GRAY,0,2004,-,0,,,,,
1463229926,50581BB,NY,COM,11/06/2016 12:00:00 AM,9,DELV,FRUEH,P,0,0,0,20200228,14,14,401,962164,0401,0000,0834A,,NY,,,W/B 8TH AVE,I/O W 40 ST,0,408,E1,,BBBBBBB,ALL,ALL,GRAY,0,2014,-,0,,,,,
1457737619,JCX8322,NY,PAS,11/17/2016 12:00:00 AM,98,SUBN,NISSA,P,0,40404,40404,20221003,72,72,42,960485,0042,0000,0247A,,BX,O,1084,HOME ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,2015,-,0,,,,,
1462864533,H55HLA,NJ,PAS,11/22/2016 12:00:00 AM,21,SUBN,INFIN,S,54100,81930,81030,0,83,83,0,548261,BK04,0000,0740A,,K,F,365,KNICKERBOCKER AVE,,0,408,D1,,YYYYYYB,0730A,0800A,BLU,0,0,-,0,,,,,
1464794571,96547MJ,NY,COM,11/27/2016 12:00:00 AM,45,VAN,ME/BE,P,13460,29890,29290,0,,0,401,953631,0401,0000,0146,,NY,F,225,BOWERY,,0,408,F4,,BBBBBBB,ALL,ALL,WH,0,2012,-,0,,,,,
1457913847,29775MH,NY,COM,12/31/2016 12:00:00 AM,78,TRUC,HINO,P,17330,34880,59430,20201231,66,66,66,958312,0066,0000,1106P,,K,O,5005,BAY PKWY,,0,408,K6,,BBBBBBB,0900P,0500A,WHITE,0,2007,-,0,,,,,
7862039040,2789331,PA,PAS,02/08/2017 12:00:00 AM,40,VAN,FORD,T,23230,34130,73650,20170288,90,90,90,355553,T802,A,1025P,,K,F,204,Broadway,,0,408,E2,,YYYYYYY,,,WHITE,,0,,3,W,,,,
7862039014,NY101,NY,PAS,02/08/2017 12:00:00 AM,71,SUBN,HONDA,T,89030,41930,57830,88888888,90,90,90,355553,T802,A,0934P,,K,F,108,Wallabout St,,0,408,C,,,,,GREY,,0,,0,W,,,,
7862039002,NY101,NY,PAS,02/08/2017 12:00:00 AM,14,SUBN,HONDA,T,89030,41930,57830,88888888,90,90,90,355553,T802,A,0932P,,K,F,108,Wallabout St,,0,408,E2,,YYYYYYY,,,GREY,,0,,0,W,,,,
7862038988,FEX6235,NY,PAS,02/08/2017 12:00:00 AM,40,4DSD,LEXUS,T,70230,47430,23230,20181026,90,90,90,355553,T802,A,0908P,,K,F,295,Penn St,,0,408,E2,,YYYYYYY,,,BL,,2016,,4,W,,,,
7862038976,DUT1333,NY,PAS,02/08/2017 12:00:00 AM,40,SUBN,TOYOT,T,74330,95030,18630,20170808,90,90,90,355553,T802,A,0857P,,K,F,105,Rutledge St,,0,408,M5,,YYYYYYY,,,BLACK,,2015,,4,W,,,,
7862038964,18480BB,NY,OMR,02/08/2017 12:00:00 AM,77,BUS,FRUEH,T,47430,0,0,20170228,90,90,90,355553,T802,A,0845P,,K,I,N,Harrison Ave,5ft E/of Lynch St,0,408,J6,,,,,YW,,2012,,0,W,,,,
7862038927,FSJ8095,NY,PAS,02/08/2017 12:00:00 AM,74,SUBN,BMW,T,71030,40930,87330,20180916,78,78,78,331121,T301,D,0309P,,K,O,20,Plaza Street East,,0,408,I4,,,,,GY,,2016,,0,19,,,,
7862038861,725XT1,MA,PAS,02/08/2017 12:00:00 AM,24,4DSD,TOYOT,T,80430,87330,86330,20180188,77,77,77,331121,T301,D,1242P,,K,O,266,St Marks Ave,,0,408,D5,,YYYYY,0700A,0400P,BLUE,,0,,0,19,,,,
7862038848,EDU3611,NY,PAS,02/08/2017 12:00:00 AM,24,SUBN,SUBAR,T,80430,87330,86330,20171102,77,77,77,331121,T301,D,1236P,,K,O,280,St Marks Ave,,0,408,F1,,YYYYY,0700A,0400P,GREY,,2010,,0,19,,,,
7862038836,FZK9430,NY,PAS,02/08/2017 12:00:00 AM,46,CONV,BMW,T,19230,24730,87330,20170320,78,78,78,331121,T301,D,1219P,,K,F,578,Bergen St,,0,408,J6,,,,,BK,,2007,,0,19,,,,
7862038812,BHH2047,NC,PAS,02/08/2017 12:00:00 AM,20,2DSD,BUICK,T,31830,5280,5430,20170288,78,78,78,331121,T301,D,1134A,,K,F,330,Dean St,,0,408,D,,YYYYY,0700A,0700P,BROWN,,0,,0,19,,,,
7846740866,AWL6830,WA,PAS,02/08/2017 12:00:00 AM,40,SUBN,FORD,T,29230,0,0,20170988,90,90,90,362209,T301,H,0231P,,K,I,N,Cook St,100ft E/of Graham Av,0,408,D,,YYYYYYY,,,GREY,,0,,3,15,,,,
7846740854,MTRH3AD,NY,SRF,02/08/2017 12:00:00 AM,20,SUBN,TOYOT,T,84630,20230,62630,20181005,90,90,90,362209,T301,H,0158P,,K,O,343,Ten Eyck St,,0,408,J6,,YYYYYYY,,,BK,,2001,,0,15,,,,
7846740805,ENU7992,NY,PAS,02/08/2017 12:00:00 AM,21,CONV,MG,T,73290,63230,61530,20170319,90,90,90,362209,T301,H,1239P,,K,F,215,Richardson St,,0,408,D1,,Y,1130A,0100P,YW,,1979,,0,15,,,,
7846740799,EFH8656,NY,PAS,02/08/2017 12:00:00 AM,21,SUBN,BMW,T,61530,73290,48930,20180110,90,90,90,362209,T301,H,1237P,,K,O,4,Monitor St,,0,408,J6,,Y,1130A,0100P,BK,,2016,,0,15,,,,
7846740787,ERL6461,NY,PAS,02/08/2017 12:00:00 AM,71,4DSD,AUDI,T,61530,73290,48930,20170305,90,90,90,362209,T301,H,1235P,,K,F,17,Monitor St,,0,408,D1,,YYYYYYY,,,BK,,2011,,0,15,,,,
7846740775,ERL6461,NY,PAS,02/08/2017 12:00:00 AM,21,4DSD,AUDI,T,61530,73290,48930,20170305,90,90,90,362209,T301,H,1235P,,K,F,17,Monitor St,,0,408,D1,,Y,1130A,0100P,BK,,2011,,0,15,,,,
7846740751,DPC6380,NY,PAS,02/08/2017 12:00:00 AM,21,SUBN,CHEVR,T,61530,48930,59930,20180424,90,90,90,362209,T301,H,1230P,,K,F,51,Monitor St,,0,408,J6,,Y,1130A,0100P,BK,,2016,,0,15,,,,
7846740726,R98EMP,NJ,PAS,02/08/2017 12:00:00 AM,21,4DSD,NISSA,T,48930,61530,54060,88888888,90,90,90,362209,T301,H,1224P,,K,F,87,Herbert St,,0,408,D1,,Y,1130A,0100P,GREY,,0,,0,15,,,,
7846740714,FYD7304,NY,PAS,02/08/2017 12:00:00 AM,21,4DSD,BMW,T,48930,10785,63230,20180514,90,90,90,362209,T301,H,1219P,,K,F,67,Herbert St,,0,408,D1,,Y,1130A,0100P,BK,,2013,,0,15,,,,
7846740684,VBK1629,VA,PAS,02/08/2017 12:00:00 AM,21,SUBN,CHRYS,T,48930,44930,10785,20170588,90,90,90,362209,T301,H,1210P,,K,O,18,Herbert St,,0,408,D1,,Y,1130A,0100P,GREY,,0,,0,15,,,,
7846740660,EAS670,VT,PAS,02/08/2017 12:00:00 AM,21,SUBN,HONDA,T,58330,52530,93930,20170888,90,90,90,362209,T301,H,1202P,,K,F,367,Manhattan Ave,,0,408,D1,,Y,1130A,0100P,BLUE,,0,,0,15,,,,
7846740611,1118292,WY,PAS,02/08/2017 12:00:00 AM,50,SUBN,TOYOT,T,0,0,0,20171088,90,90,90,362209,T301,H,1128A,,K,I,W,Bogart St,0ft N/of Meserole St,0,408,E5,,,,,GREY,,0,,0,15,,,,
7846740570,FFW2819,NY,PAS,02/08/2017 12:00:00 AM,70,4DSD,FORD,T,24030,0,0,20170201,90,90,90,362209,T301,H,1103A,,K,I,W,Bushwick Pl,30ft N/of Montrose A,0,408,E5,,YYYYYYY,,,TAN,,2004,,0,15,,,,
7846740544,XCLG91,NJ,PAS,02/08/2017 12:00:00 AM,40,DELV,FRUEH,T,20130,24030,92670,88880088,90,90,90,362209,T301,H,1039A,,K,O,284,Boerum St,,0,408,E2,,YYYYYYY,,,WHITE,,0,,0,15,,,,
7846740532,FTT7850,NY,PAS,02/08/2017 12:00:00 AM,40,SUBN,SUBAR,T,59730,59725,76110,20171122,90,90,90,362209,T301,H,1027A,,K,F,255,McKibben St,,0,408,J6,,YYYYYYY,,,WH,,2011,,5,15,,,,
7846740519,BHK5623,NY,PAS,02/08/2017 12:00:00 AM,71,SUBN,JEEP,T,59730,0,0,20180212,90,90,90,362209,T301,H,1015A,,K,I,S,McKibben St,60ft W/of White St,0,408,D,,YYYYYYY,,,BK,,2002,,0,15,,,,
7846740490,FFW4137,NY,PAS,02/08/2017 12:00:00 AM,20,4DSD,DODGE,T,62530,44930,51530,20181106,90,90,90,362209,T301,H,1000A,,K,F,111,Moore St,,0,408,I4,,YYYYYY,0800A,0600P,BLUE,,2007,,0,15,,,,
7494950254,U65GDC,NJ,PAS,02/08/2017 12:00:00 AM,38,4DSD,TOYOT,T,18630,66130,66030,88888888,94,94,94,357114,T301,E,0541P,,K,F,229,Bedford Ave,,0,408,C,,YYYYYY,0830A,0700P,GREY,,0,,0,17,,,,
7494950187,EWB1130,NY,PAS,02/08/2017 12:00:00 AM,14,4DSD,HONDA,T,66030,18630,34130,20180325,94,94,94,357114,T301,E,0332P,,K,F,159,N 4th St,,0,408,A1,,YYYYYYY,,,GR,,1999,,0,17,,,,
7494950151,AG09663,CT,PAS,02/08/2017 12:00:00 AM,20,4DSD,NISSA,T,19530,66130,66030,88880088,94,94,94,357114,T301,E,0308P,,K,O,166,Berry St,,0,408,I4,,YYYYY,0800A,0600P,WHITE,,0,,0,17,,,,
7494950138,P96GLK,NJ,PAS,02/08/2017 12:00:00 AM,38,2DSD,HYUND,T,18630,66430,66330,88888888,94,94,94,357114,T301,E,0257P,,K,F,168,Bedford Ave,,0,408,J6,,YYYYYY,0800A,0700P,GREY,,0,,0,17,,,,
7494950102,FFC7363,NY,PAS,02/08/2017 12:00:00 AM,20,SUBN,CHEVR,T,66630,19530,18630,20170331,94,94,94,357114,T301,E,0229P,,K,O,125,N 10th St,,0,408,D,,YYYYYYY,,,BL,,2008,,0,17,,,,
7494950096,EWU6658,NY,PAS,02/08/2017 12:00:00 AM,20,SUBN,AUDI,T,66630,19530,18630,20180228,94,94,94,357114,T301,E,0226P,,K,O,125,N 10th St,,0,408,J3,,YYYYYYY,,,GY,,2017,,0,17,,,,
